Date,Close,Volume,Daily_Return_pct,article_count,mean_sentiment,positive_count,negative_count
2023-03-08,182.0,151897800,-3.041929843714275,1.0,0.0,0.0,0.0
2023-03-09,172.9199981689453,170023800,-4.989011995084991,2.0,0.0,0.0,0.0
2023-03-10,173.44000244140625,191488900,0.30071956856769777,2.0,0.0,0.0,0.0
2023-03-13,174.47999572753906,167790300,0.5996271168666301,3.0,0.0,0.0,0.0
2023-03-14,183.25999450683594,143717900,5.0320947926932424,2.0,0.0,0.0,0.0
2023-03-15,180.4499969482422,145995600,-1.5333393227232373,1.0,0.0,0.0,0.0
2023-03-16,184.1300048828125,121136800,2.0393505108375454,2.0,-0.4534033238887787,0.0,1.0
2023-03-17,180.1300048828125,133197100,-2.172378153438792,1.0,0.0,0.0,0.0
2023-03-20,183.25,129684400,1.7320796272765726,3.0,0.0,0.0,0.0
2023-03-21,197.5800018310547,153391400,7.8199191438224736,1.0,0.0,0.0,0.0
2023-03-22,191.14999389648438,150376400,-3.254381959196684,3.0,-0.6087287465731303,0.0,2.0
2023-03-23,192.22000122070312,144193900,0.5597736638161876,2.0,0.0,0.0,0.0
2023-03-24,190.41000366210938,116312400,-0.9416281069083654,3.0,-0.3117549618085225,0.0,1.0
2023-03-27,191.80999755859375,120851600,0.7352522816861606,3.0,-0.12575153509775797,1.0,1.0
2023-03-28,189.19000244140625,98654600,-1.3659325116185062,2.0,0.08592832088470459,1.0,1.0
2023-03-29,193.8800048828125,123660000,2.4789906342217005,2.0,0.0,0.0,0.0
2023-03-30,195.27999877929688,110252200,0.7220929756684091,2.0,-0.3695715069770813,0.0,1.0
2023-03-31,207.4600067138672,170222100,6.237201971890638,1.0,-0.5846393704414368,0.0,1.0
2023-04-03,194.77000427246094,169545900,-6.116842779682619,3.0,0.26764994859695435,1.0,0.0
2023-04-04,192.5800018310547,126463800,-1.1244043709844997,1.0,0.0,0.0,0.0
2023-04-05,185.52000427246094,133882500,-3.6660076287605925,3.0,-0.2604687213897705,0.0,1.0
2023-04-06,185.05999755859375,123857900,-0.2479553165553039,1.0,0.0,0.0,0.0
2023-04-10,184.50999450683594,142154600,-0.29720256079851515,3.0,-0.1326617399851481,1.0,1.0
2023-04-11,186.7899932861328,115770900,1.2357047570192181,3.0,-0.25977404912312824,1.0,2.0
2023-04-12,180.5399932861328,150256300,-3.3460036536464677,0.0,0.0,0.0,0.0
2023-04-13,185.89999389648438,112933000,2.9688716127604264,3.0,-0.5213342706362406,0.0,2.0
2023-04-14,185.0,96438700,-0.4841279860318459,1.0,0.6461721658706665,1.0,0.0
2023-04-17,187.0399932861328,116662200,1.1026990735853115,3.0,-0.3118856151898702,0.0,1.0
2023-04-18,184.30999755859375,92067000,-1.4595786064655836,2.0,-0.8844729363918304,0.0,2.0
2023-04-19,180.58999633789062,125732700,-2.0183393575926356,1.0,-0.9526070356369019,0.0,1.0
2023-04-20,162.99000549316406,210970800,-9.745828230593856,2.0,-0.946927547454834,0.0,2.0
2023-04-21,165.0800018310547,123539000,1.2822849668400638,1.0,-0.9167925715446472,0.0,1.0
2023-04-24,162.5500030517578,140006600,-1.5325895028073244,3.0,-0.7798759341239929,0.0,3.0
2023-04-25,160.6699981689453,121999300,-1.1565701922588656,2.0,-0.41110074520111084,0.0,1.0
2023-04-26,153.75,153364100,-4.306963495243776,1.0,0.0,0.0,0.0
2023-04-27,160.19000244140625,127015200,4.1886194740853755,2.0,0.27878138422966003,1.0,0.0
2023-04-28,164.30999755859375,122515800,2.5719427270091355,3.0,0.0,0.0,0.0
2023-05-01,161.8300018310547,109015000,-1.509339519437758,3.0,-0.1634275714556376,0.0,1.0
2023-05-02,160.30999755859375,128259700,-0.939259874721976,3.0,-0.2988646626472473,0.0,1.0
2023-05-03,160.61000061035156,119728000,0.18713932775662467,2.0,-0.44532477855682373,0.0,1.0
2023-05-04,161.1999969482422,95108500,0.3673471985857102,2.0,-0.47628772258758545,0.0,1.0
2023-05-05,170.05999755859375,107607300,5.496278398315546,2.0,0.40638378262519836,1.0,0.0
2023-05-08,171.7899932861328,112249400,1.0172855182730478,3.0,0.0,0.0,0.0
2023-05-09,169.14999389648438,88965000,-1.5367597024416146,3.0,0.19056729475657144,1.0,0.0
2023-05-10,168.5399932861328,119840700,-0.36062703657255835,2.0,-0.24910837411880493,0.0,1.0
2023-05-11,172.0800018310547,103889900,2.1003967520705658,2.0,-0.286655992269516,0.0,1.0
2023-05-12,167.97999572753906,157849600,-2.3826162598143963,1.0,0.653956949710846,1.0,0.0
2023-05-15,166.35000610351562,105592500,-0.9703474612936969,3.0,-0.5811785459518433,0.0,2.0
2023-05-16,166.52000427246094,98288800,0.1021930644472091,2.0,-0.23389917612075806,0.0,1.0
2023-05-17,173.86000061035156,125473600,4.407876621166107,2.0,0.0,0.0,0.0
2023-05-18,176.88999938964844,109520300,1.742780840135616,1.0,-0.639727771282196,0.0,1.0
2023-05-19,180.13999938964844,136196700,1.8373000232992265,2.0,0.4166615605354309,1.0,0.0
2023-05-22,188.8699951171875,132001400,4.846228354123516,3.0,0.0,0.0,0.0
2023-05-23,185.77000427246094,156952100,-1.641335799687571,1.0,0.0,0.0,0.0
2023-05-24,182.89999389648438,137605100,-1.54492668890035,2.0,0.32327067852020264,1.0,0.0
2023-05-25,184.47000122070312,96870700,0.8583965973816943,2.0,-0.4602593779563904,0.0,1.0
